stands,base^pedestal^stand^rack^standstill^tie-up^point_of_view^viewpoint^standpoint^stall^sales_booth^bandstand^outdoor_stage^stand_up^remain_firm^digest^endure^stick_out^stomach^bear^tolerate^support^brook^abide^suffer^put_up^place_upright^resist^fend
sad,deplorable^distressing^lamentable^pitiful^sorry
discouraged,deter^discourage^warn^admonish^monish^demoralized^demoralised^disheartened
mien,bearing^comportment^presence
if,
indeed,so
it,information_technology^IT
!,
are,ar^be^exist^equal^constitute^represent^make_up^comprise^follow^embody^personify^live^cost
scoffers,scoffer^gorger^flouter^mocker^jeerer
who,World_Health_Organization^WHO
mmntain,
fallen,fall^descend^go_down^come_down^come^precipitate^shine^strike^decrease^diminish^lessen^accrue^light^return^pass^devolve^fall_down^hang^flow^settle
lies,lie^prevarication^Lie^Trygve_Lie^Trygve_Halvden_Lie^dwell^consist^lie_in^rest^lie_down
on,along
groimd,
nay,
more,More^Thomas_More^Sir_Thomas_More^more_than^to_a_greater_extent
its,information_technology^IT
last,stopping_point^finale^finis^finish^conclusion^close^death^end^final_stage^shoemaker's_last^cobbler's_last^endure^survive^live^live_on^go^hold_up^hold_out^concluding^final^terminal^net^utmost^last-place^lowest^lastly^in_conclusion^finally
gasp,pant^puff^heave
.,
but,merely^simply^just^only
speak,talk^utter^mouth^verbalize^verbalise^address
seriously,earnestly^in_earnest^badly^severely^gravely
good,goodness^commodity^trade_good^full^estimable^honorable^respectable^beneficial^just^upright^adept^expert^practiced^proficient^skillful^skilful^dear^near^dependable^safe^secure^right^ripe^well^effective^in_effect^in_force^serious^sound^salutary^honest^undecomposed^unspoiled^unspoilt^thoroughly^soundly
groimds,
hoping,hope^trust^desire^go_for^hop^skip^hop-skip
dogmatising,dogmatize^dogmatise
philosophy,doctrine^philosophical_system^school_of_thought^ism
whatever,any^whatsoever
solemn,grave^sedate^sober^earnest^sincere
conclusive,
decided,decide^make_up_one's_mind^determine^settle^resolve^adjudicate^distinct
airs,pose^air^aura^atmosphere^breeze^zephyr^gentle_wind^tune^melody^strain^melodic_line^line^melodic_phrase^airwave^air_travel^aviation^air_out^aerate^send^broadcast^beam^transmit^publicize^publicise^bare^vent^ventilate
assumed,assume^presume^take_for_granted^adopt^take_on^take_over^acquire^take^bear^accept^strike^take_up^usurp^seize^arrogate^simulate^sham^feign^wear^put_on^get_into^don^false^fictitious^fictive^pretended
may,May^whitethorn^English_hawthorn^Crataegus_laevigata^Crataegus_oxycantha
only,lone^lonesome^sole^solitary^alone^merely^simply^just^but^entirely^exclusively^solely^only_if^only_when
noble,Lord^nobleman^baronial^imposing^stately
puerilism,
tjn,
-,
onism,
probably,likely^in_all_likelihood^in_all_probability^belike^credibly^believably^plausibly
time,clip^clock_time^fourth_dimension^meter^metre^prison_term^sentence^clock
hand,manus^mitt^paw^hired_hand^hired_man^handwriting^script^deal^bridge_player^helping_hand^pass^reach^pass_on^turn_over^give
when,
will,volition^testament^bequeath^leave
once,one_time^in_one_case^formerly^at_one_time^erstwhile^erst
again,once_again^once_more^over_again
understood,understand^realize^realise^see^read^interpret^translate^infer^sympathize^sympathise^empathize^empathise^silent^tacit
actually,really^in_reality
sufficed,suffice^do^answer^serve
basis,footing^ground^base^foundation^fundament^groundwork^cornerstone
such,
imposing,enforce^impose^inflict^bring_down^visit^levy^baronial^noble^stately^distinguished^grand^magisterial
absolute,downright^out-and-out^rank^right-down^sheer^infrangible^inviolable
philosophical,philosophic
edifices,building^edifice
hitherto,so_far^thus_far^up_to_now^heretofore^as_yet^yet^til_now^until_now
reared,rear^rise_up^raise^bring_up^nurture^parent^rise^lift^erect^set_up^put_up
:,
perhaps,possibly^perchance^maybe^mayhap^peradventure
some,approximately^about^close_to^just_about^roughly^more_or_less^around^or_so
popular,democratic^pop
superstition,superstitious_notion
immemorial,
(,
soul,psyche^person^individual^someone^somebody^mortal^soulfulness
form,word_form^signifier^descriptor^kind^sort^variety^shape^pattern^configuration^contour^conformation^human_body^physical_body^material_body^soma^build^figure^physique^anatomy^bod^chassis^frame^flesh^cast^variant^strain^var.^phase^class^grade^course^mannequin^manikin^mannikin^manakin^organize^organise^constitute^make^take_form^take_shape^spring^work^mold^mould^forge^imprint
subject,topic^theme^content^depicted_object^discipline^subject_area^subject_field^field^field_of_study^study^bailiwick^issue^matter^case^guinea_pig^national^subjugate^submit^capable^open^dependent
ego,egotism^self-importance^self
yet,so_far^thus_far^up_to_now^hitherto^heretofore^as_yet^til_now^until_now^even^still^in_time^however^nevertheless^withal^all_the_same^even_so^nonetheless^notwithstanding
ceased,discontinue^stop^cease^give_up^quit^lay_off^end^finish^terminate
doing,make^do^perform^execute^fare^make_out^come^get_along^cause^practice^practise^exercise^suffice^answer^serve^act^behave^manage^dress^arrange^set^coif^coiffe^coiffure
mischief,mischief-making^mischievousness^deviltry^devilry^devilment^rascality^roguery^roguishness^shenanigan^maleficence^balefulness
),
play,drama^dramatic_play^maneuver^manoeuvre^bid^child's_play^playing_period^period_of_play^free_rein^shimmer^fun^sport^looseness^frolic^romp^gambol^caper^turn^gambling^gaming^swordplay^act^represent^spiel^act_as^recreate^toy^run^fiddle^diddle^dally^trifle^flirt^roleplay^playact^bring^work^wreak^make_for^bet^wager^meet^encounter^take_on
upon,
deception,misrepresentation^deceit^dissembling^dissimulation^magic_trick^conjuring_trick^trick^magic^legerdemain^conjuration^thaumaturgy^illusion
part,portion^component_part^component^constituent^piece^region^function^office^role^character^theatrical_role^persona^share^percentage^section^division^parting^voice^contribution^separate^split^split_up^break^break_up^depart^start^start_out^set_forth^set_off^set_out^take_off^divide^disunite^partially^partly
grammar,
or,Oregon^Beaver_State^OR^operating_room^operating_theater^operating_theatre^surgery
an,Associate_in_Nursing^AN
audacious,brave^dauntless^fearless^hardy^intrepid^unfearing^barefaced^bodacious^bald-faced^brassy^brazen^brazen-faced^insolent^daring^venturesome^venturous
generalisation,generalization^generality^abstraction^induction^inductive_reasoning^stimulus_generalization^stimulus_generalisation
very,identical^selfsame^really^real^rattling
restricted,restrict^curtail^curb^cut_back^restrain^trammel^limit^bound^confine^throttle^qualify^qualified
personal,
human,homo^man^human_being
too,excessively^overly^to_a_fault^besides^also^likewise^as_well
facts,fact
hoped,hope^trust^desire^go_for^hop^skip^hop-skip
was,Washington^Evergreen_State^WA^be^exist^equal^constitute^represent^make_up^comprise^follow^embody^personify^live^cost
promise,hope^assure^predict^foretell^prognosticate^call^forebode^anticipate
thousands,thousand^one_thousand^1000^M^K^chiliad^G^grand^thou^yard
years,old_age^age^eld^geezerhood^long_time^days^year^twelvemonth^yr^class
aftervi,
ards,adult_respiratory_distress_syndrome^ARDS^wet_lung^white_lung
aa,Alcoholics_Anonymous^AA^Associate_in_Arts
zv,
astrology,star_divination
still,hush^stillness^distillery^calm^calm_down^quiet^tranquilize^tranquillize^tranquillise^quieten^lull^silence^shut_up^hush_up^allay^relieve^ease^inactive^motionless^static^silent^soundless^placid^tranquil^smooth^unruffled^noneffervescent^however^nevertheless^withal^yet^all_the_same^even_so^nonetheless^notwithstanding^even^stock-still
earlier,earliest^early^former^other^before^sooner^in_the_first_place^in_the_beginning^to_begin_with^originally
times,multiplication^time^clip^clock_time^fourth_dimension^meter^metre^prison_term^sentence^clock
service,religious_service^divine_service^military_service^armed_service^Service^Robert_William_Service^avail^help^table_service^servicing^serve^serving^service_of_process^overhaul^inspection_and_repair
labour,labor^working_class^proletariat^parturiency^confinement^lying-in^travail^childbed^British_Labour_Party^Labour_Party^Labour^Labor^toil^fag^grind^drudge^dig^moil^tug^push^drive
gold,amber^Au^atomic_number_79^golden^gilded^aureate^gilt
acuteness,acuity^sharpness^keenness
patience,forbearance^longanimity^solitaire
spent,spend^pass^expend^drop^exhausted^dog-tired^fagged^fatigued^played_out^washed-out^worn-out^worn_out
than,
any,whatever^whatsoever
actual,existent^genuine^literal^real^factual
science,scientific_discipline^skill
we,
owe,
"""",
super,superintendent^ace^A-one^crack^first-rate^tiptop^topnotch^top-notch^tops^extremely^exceedingly^passing
terrestrial,tellurian^telluric^terrene^planetary^mundane^sublunar^sublunary
pretensions,pretension^pretense^pretence^pretentiousness^largeness
asia,Asia
egypt,Egypt^Arab_Republic_of_Egypt^United_Arab_Republic^Egyptian_Empire
grand,thousand^one_thousand^1000^M^K^chiliad^G^thou^yard^grand_piano^expansive^heroic^august^lordly^deluxe^gilded^luxurious^opulent^princely^sumptuous^fantastic^howling^marvelous^marvellous^rattling^terrific^tremendous^wonderful^wondrous^exalted^elevated^sublime^high-flown^high-minded^lofty^rarefied^rarified^idealistic^noble-minded^distinguished^imposing^magisterial
style,manner^mode^way^fashion^expressive_style^vogue^trend^dash^elan^flair^panache^stylus^title
architecture,computer_architecture
seems,look^appear^seem
order,order_of_magnitude^ordering^ordination^orderliness^decree^edict^fiat^rescript^purchase_order^club^social_club^society^guild^gild^lodge^rules_of_order^parliamentary_law^parliamentary_procedure^Holy_Order^Order^monastic_order^tell^enjoin^say^prescribe^dictate^regulate^regularize^regularise^govern^ordain^consecrate^ordinate^arrange^set_up^put^rate^rank^range^grade^place
inscribe,scratch^engrave^grave^enroll^enter^enrol^recruit^autograph^code^encipher^cipher^cypher^encrypt^write_in_code
themselves,
heart,bosom^pump^ticker^mettle^nerve^spunk^center^centre^middle^eye^kernel^substance^core^essence^gist^heart_and_soul^inwardness^marrow^meat^nub^pith^sum^nitty-gritty^spirit^affection^affectionateness^fondness^tenderness^warmness^warmheartedness^philia
humanity,humanness^manhood^world^human_race^humankind^human_beings^humans^mankind^man
everlasting,everlasting_flower^ageless^aeonian^eonian^eternal^perpetual^unending^unceasing^arrant^complete^consummate^double-dyed^gross^perfect^pure^sodding^stark^staring^thoroughgoing^utter^unadulterated
claims,claim^title^call^lay_claim^arrogate^take^exact
great,outstanding^bang-up^bully^corking^cracking^dandy^groovy^keen^neat^nifty^not_bad^peachy^slap-up^swell^smashing^capital^majuscule^big^enceinte^expectant^gravid^large^heavy^with_child
things,thing^matter^affair
first,number_one^number_1^beginning^commencement^outset^get-go^start^kickoff^starting_time^showtime^offset^first_base^first-class_honours_degree^first_gear^low_gear^low^1st^inaugural^initiative^initiatory^maiden^foremost^world-class^firstly^first_of_all^first_off^for_the_first_time
wander,roll^swan^stray^tramp^roam^cast^ramble^rove^range^drift^vagabond^cheat_on^cheat^cuckold^betray^weave^wind^thread^meander^digress^divagate
about,astir^approximately^close_to^just_about^some^roughly^more_or_less^around^or_so^almost^most^nearly^near^nigh^virtually^well-nigh
earth,Earth^world^globe^ground^land^dry_land^solid_ground^terra_firma^worldly_concern^earthly_concern
enormous,tremendous
awe,fear^reverence^veneration
inspiring,inspire^animate^invigorate^enliven^exalt^prompt^instigate^cheer^root_on^urge^barrack^urge_on^exhort^pep_up^revolutionize^revolutionise^inhale^breathe_in
caricatures,caricature^imitation^impersonation^ape
dogmatic,dogmatical
caricature,imitation^impersonation^ape
this,
instcince,
vedanta,Vedanta
doctrine,philosophy^philosophical_system^school_of_thought^ism
platonism,Platonism^realism
europe,Europe^European_Union^EU^European_Community^EC^European_Economic_Community^EEC^Common_Market
let,Lashkar-e-Taiba^Lashkar-e-Toiba^Lashkar-e-Tayyiba^LET^Army_of_the_Pure^Army_of_the_Righteous^net_ball^allow^permit^countenance^get^have^lease^rent
us,United_States^United_States_of_America^America^the_States^US^U.S.^USA^U.S.A.^uracil^U^uranium^atomic_number_92^u
ungrateful,thankless^unthankful
although,
must,mustiness^moldiness
confessed,confess^squeal^fink^concede^profess
worst,pip^mop_up^whip^rack_up^bad^big^tough^spoiled^spoilt^regretful^sorry^uncollectible^risky^high-risk^speculative^unfit^unsound^forged^defective
most,to_the_highest_degree^about^almost^nearly^near^nigh^virtually^well-nigh
tiresome,boring^deadening^dull^ho-hum^irksome^slow^tedious^wearisome
dangerous,unsafe^grave^grievous^serious^severe^life-threatening
errors,mistake^error^fault^erroneousness^erroneous_belief^misplay^wrongdoing^computer_error
dogmatist,doctrinaire
error,mistake^fault^erroneousness^erroneous_belief^misplay^wrongdoing^computer_error
namely,viz.^that_is_to_say^to_wit^videlicet
plato's,
invention,innovation^excogitation^conception^design
pure,arrant^complete^consummate^double-dyed^everlasting^gross^perfect^sodding^stark^staring^thoroughgoing^utter^unadulterated^saturated^vestal^virgin^virginal^virtuous
spirit,tone^feel^feeling^flavor^flavour^look^smell^disembodied_spirit^emotional_state^intent^purport^liveliness^life^sprightliness^heart^spirit_up^inspirit
itself,
now,nowadays^today^at_present^immediately^instantly^straightaway^straight_off^directly^right_away^at_once^forthwith^like_a_shot
surmounted,overcome^get_over^subdue^surmount^master^scale^surpass^outstrip^outmatch^outgo^exceed^outdo^outperform
rid,free^disembarrass
nightmare,incubus
can,tin^tin_can^canful^can_buoy^buttocks^nates^arse^butt^backside^bum^buns^fundament^hindquarters^hind_end^keister^posterior^prat^rear^rear_end^rump^stern^seat^tail^tail_end^tooshie^tush^bottom^behind^derriere^fanny^ass^toilet^commode^crapper^pot^potty^stool^throne^lavatory^lav^john^privy^bathroom^put_up^displace^fire^give_notice^dismiss^give_the_axe^send_away^sack^force_out^give_the_sack^terminate
draw,drawing_card^attraction^attractor^attracter^standoff^tie^lot^hook^hooking^draw_play^draw_poker^haul^haulage^pull^force^reap^trace^line^describe^delineate^make^pull_out^get_out^take_out^depict^puff^drag^withdraw^draw_off^cast^get^quarter^draw_and_quarter^absorb^suck^imbibe^soak_up^sop_up^suck_up^take_in^take_up^attract^pull_in^draw_in^string^thread^pull_back^guide^run^pass^disembowel^eviscerate
breath,breather^breathing_place^breathing_space^breathing_spell^breathing_time^hint^intimation
freely,
least,to_the_lowest_degree
enjoy,bask^relish^savor^savour^love^delight^revel
healthier,fitter^healthy^salubrious^good_for_you^intelligent^levelheaded^level-headed^sound^goodly^goodish^hefty^respectable^sizable^sizeable^tidy
sleep,slumber^sopor^nap^rest^eternal_rest^eternal_sleep^quietus^kip^log_Z's^catch_some_Z's
whose,
duty,responsibility^obligation^tariff
wakefulness,sleeplessness^watchfulness^vigilance^alertness
heirs,heir^inheritor^heritor^successor
strength,military_capability^military_strength^military_posture^posture^force^forcefulness^forte^strong_suit^long_suit^metier^specialty^speciality^strong_point^persuasiveness^intensity^intensity_level^potency^effectiveness^lastingness^durability^enduringness
struggle,battle^conflict^fight^clamber^scramble^shin^shinny^skin^sputter^contend
against,
fostered,foster^further^nurture
amounted,amount^total^number^add_up^come
inversion,anastrophe^sexual_inversion^upending^eversion^everting
denial,disaffirmation^abnegation^self-abnegation^self-denial^self-renunciation^defense^defence^demurrer
perspective,position^view^linear_perspective
fundamental,fundamental_frequency^first_harmonic^cardinal^central^key^primal^rudimentary^underlying^profound
condition,status^precondition^stipulation^circumstance^consideration^shape^term^experimental_condition^discipline^train^check^stipulate^qualify^specify
life,living^animation^aliveness^lifetime^life-time^lifespan^liveliness^spirit^sprightliness^biography^life_story^life_history^life_sentence
plato,Plato
spoke,wheel_spoke^radius^rundle^rung^talk^speak^utter^mouth^verbalize^verbalise^address
them,
one,1^I^ace^single^unity^i^ane^unitary^matchless^nonpareil^one_and_only^peerless^unmatched^unmatchable^unrivaled^unrivalled
might,mightiness^power
ask,inquire^enquire^require^expect^necessitate^postulate^need^take^involve^call_for^demand
physician,doctor^doc^MD^Dr.^medico
how,
did,make^do^perform^execute^fare^make_out^come^get_along^cause^practice^practise^exercise^suffice^answer^serve^act^behave^manage^dress^arrange^set^coif^coiffe^coiffure
malady,illness^unwellness^sickness
attack,onslaught^onset^onrush^fire^flak^flack^blast^approach^plan_of_attack^attempt^tone-beginning^assail^round^lash_out^snipe^assault^aggress^set_on
finest,all_right^fine^o.k.^ok^okay^hunky-dory
product,merchandise^ware^production^mathematical_product^intersection^Cartesian_product
antiquity,ancientness
had,have^have_got^hold^feature^experience^receive^get^own^possess^let^consume^ingest^take_in^take^throw^make^give^induce^stimulate^cause^accept^suffer^sustain^give_birth^deliver^bear^birth
wicked,sinful^unholy^severe^terrible^arch^impish^implike^mischievous^pixilated^prankish^puckish^disgusting^disgustful^distasteful^foul^loathly^loathsome^repellent^repellant^repelling^revolting^skanky^yucky
socrates,Socrates
really,truly^genuinely^actually^in_truth^very^real^rattling
corrupted,corrupt^pervert^subvert^demoralize^demoralise^debauch^debase^profane^vitiate^deprave^misdirect^bribe^buy^grease_one's_palms^defile^sully^taint^cloud^spoil^debased^vitiated
him,
after,subsequently^later^afterwards^afterward^later_on
corrupter,corrupt^crooked^corrupted^tainted
youths,young_person^youth^younker^spring_chicken^young^early_days^youthfulness^juvenility
deserved,deserve^merit^merited
his,
hemlock,poison_hemlock^poison_parsley^California_fern^Nebraska_fern^winter_fern^Conium_maculatum^hemlock_tree
plainer,apparent^evident^manifest^patent^plain^unmistakable^unpatterned^sheer^unmingled^unmixed^unvarnished^bare^spare^unembellished^unornamented^homely
people,citizenry^multitude^masses^mass^hoi_polloi^the_great_unwashed
ecclesiastical,ecclesiastic
oppression,subjugation^oppressiveness
millenniums,millennium^millenary
christianity,Christianity^Christian_religion^Christendom
produced,produce^bring_forth^make^create^bring_about^give_rise^grow^raise^farm^bring_on^bring_out^develop^get^acquire
magnificent,brilliant^glorious^splendid
tension,tenseness^stress^tensity^tautness^latent_hostility
existed,exist^be^survive^live^subsist
anywhere,anyplace
previously,antecedently
tensely,
strained,strive^reach^strain^try^stress^extend^sift^sieve^tense^tense_up^filter^filtrate^separate_out^filter_out^puree^deform^distort^labored^laboured^constrained^forced^agonistic
bow,bowknot^fore^prow^stem^arc^bowing^obeisance^curtain_call^bow_down^submit^defer^accede^give_in^crouch^stoop^bend
aim,purpose^intent^intention^design^object^objective^target^bearing^heading^take^train^take_aim^direct^purport^propose^drive^get^calculate^place^point^draw_a_bead_on^aspire^shoot_for
furthest,farthermost^farthest^furthermost^utmost^uttermost
goals,goal^end^finish^destination
matter,affair^thing^topic^subject^issue^count^weigh
fact,
european,European
feels,feel^spirit^tone^feeling^flavor^flavour^look^smell^tactile_property^experience^find^sense^finger^palpate
state,province^nation^country^land^commonwealth^res_publica^body_politic^state_of_matter^Department_of_State^United_States_Department_of_State^State_Department^State^DoS^say^tell^submit^put_forward^posit^express
distress,hurt^suffering^distraint^straiten
twice,doubly^double
attempts,attempt^effort^endeavor^endeavour^try^attack^seek^essay^assay^undertake^set_about
made,make^do^get^create^induce^stimulate^cause^have^produce^draw^gain^take_in^clear^earn^realize^realise^pull_in^bring_in^form^constitute^reach^get_to^progress_to^construct^build^name^nominate^attain^hit^arrive_at^lay_down^establish^hold^throw^give^make_up^take^stool^defecate^shit^take_a_shit^take_a_crap^ca-ca^crap^work^cook^fix^ready^prepare^seduce^score^pretend^make_believe^urinate^piddle^puddle^micturate^piss^pee^pee-pee^make_water^relieve_oneself^take_a_leak^spend_a_penny^wee^wee-wee^pass_water
imbend,
by,past^aside^away
means,agency^way^substance^mean^mean_value^intend^entail^imply^signify^stand_for^think^think_of^have_in_mind
jesuitism,Jesuitism^Jesuitry
second,sec^s^moment^mo^minute^bit^second_base^instant^arcsecond^secondment^endorsement^indorsement^second_gear^irregular^back^endorse^indorse^2nd^2d^secondly
democratic,Democratic^popular
enlightenment,nirvana^Enlightenment^Age_of_Reason
aid,assistance^help^assist^economic_aid^financial_aid^care^attention^tending
liberty,autonomy^shore_leave^familiarity^impropriety^indecorum
press,imperativeness^insistence^insistency^pressure^public_press^printing_press^crush^jam^wardrobe^closet^mechanical_press^military_press^pressing^urge^urge_on^exhort^weigh^compress^constrict^squeeze^compact^contract^crusade^fight^campaign^push^agitate^press_out^iron^iron_out^weight-lift^weightlift^bid^beseech^entreat^adjure^conjure
newspaper,paper^newspaper_publisher^newsprint
reading,meter_reading^indication^reading_material^interpretation^version^Reading^recitation^recital^read^say^scan^take^learn^study^register^show^record^understand^interpret^translate
bring,convey^take^work^play^wreak^make_for^get^fetch^land^institute^lend^impart^bestow^contribute^add^bring_in
irit,
would,
easily,easy^well
find,discovery^breakthrough^uncovering^happen^chance^bump^encounter^detect^observe^discover^notice^regain^determine^find_out^ascertain^feel^witness^see^line_up^get_hold^come_up^rule^receive^get^obtain^incur^recover^retrieve^find_oneself
germans,German^High_German^German_language
invented,invent^contrive^devise^excogitate^formulate^forge^fabricate^manufacture^cook_up^make_up
gunpowder,powder
credit,recognition^credit_entry^deferred_payment^course_credit^citation^cite^acknowledgment^reference^mention^quotation^credit_rating^accredit
square,foursquare^second_power^public_square^lame^square_toes^square_up^feather^straight^hearty^satisfying^solid^substantial^straightforward^squarely
printing,printing_process^impression^print^publish^impress
neither,
jesuits,Jesuit
nor,
democrats,Democrat^democrat^populist
even,evening^eve^eventide^flush^level^even_out^fifty-fifty^regular^tied^yet^still
sufficiently,
europeans,European
free,free_people^liberate^release^unloose^unloosen^loose^rid^disembarrass^dislodge^exempt^relieve^discharge^disengage^absolve^justify^relinquish^resign^give_up^unblock^unfreeze^complimentary^costless^gratis^gratuitous^detached^spare^barren^destitute^devoid^innocent^liberal
spirits,liquor^booze^hard_drink^hard_liquor^John_Barleycorn^strong_drink^spirit^tone^feel^feeling^flavor^flavour^look^smell^disembodied_spirit^emotional_state^intent^purport^liveliness^life^sprightliness^heart^spirit_up^inspirit
also,besides^too^likewise^as_well
arrow,pointer
knows,know^cognize^cognise^experience^live^acknowledge^recognize^recognise^sleep_together^roll_in_the_hay^love^make_out^make_love^sleep_with^get_laid^have_sex^do_it^be_intimate^have_intercourse^have_it_away^have_it_off^screw^fuck^jazz^eff^hump^lie_with^bed^have_a_go_at_it^bang^get_it_on^bonk
god,God^Supreme_Being^deity^divinity^immortal^idol^graven_image
sils,
maria,mare^Maria^Calophyllum_longifolium
upper,upper_berth^amphetamine^pep_pill^speed
engadine,
jum,
1885,
beyond,
evil,immorality^wickedness^iniquity^evilness^vicious^malefic^malevolent^malign
chapter,
i,iodine^iodin^I^atomic_number_53^one^1^ace^single^unity^ane
|,
prejudices,bias^prejudice^preconception^prepossess
tempt,allure^entice^lure^invite^charm^influence
many,
hazardous,risky^wild
enterprise,endeavor^endeavour^enterprisingness^initiative^go-ahead
famous,celebrated^famed^far-famed^illustrious^notable^noted^renowned
truthfulness,
spoken,talk^speak^utter^mouth^verbalize^verbalise^address
respect,regard^esteem^deference^obedience^respectfulness^value^prize^prise^honor^honour^abide_by^observe
questions,question^inquiry^enquiry^query^interrogation^head^interrogative^interrogative_sentence^doubt^dubiousness^doubtfulness^motion^oppugn^call_into_question^interrogate^interview^wonder
laid,put^set^place^pose^position^lay^put_down^repose
before,earlier^ahead^in_front
strange,unusual^unknown^foreign
perplexmg,
questionable,refutable^confutable^confutative
already,
long,hanker^yearn^retentive^recollective^tenacious^farseeing^farsighted^foresighted^foresightful^prospicient^longsighted
story,narrative^narration^tale^floor^level^storey^history^account^chronicle^report^news_report^write_up^fib^tarradiddle^taradiddle
were,be^exist^equal^constitute^represent^make_up^comprise^follow^embody^personify^live^cost
hardly,barely^just^scarcely^scarce
commenced,get_down^begin^get^start_out^start^set_about^set_out^commence^lead_off^start_up^embark_on
wonder,wonderment^admiration^marvel^curiosity^inquire^enquire^question
grow,turn^mature^maturate^originate^arise^rise^develop^uprise^spring_up^raise^farm^produce^get^acquire
distrustful,
lose,misplace^mislay^turn_a_loss^fall_back^drop_off^fall_behind^recede^miss^suffer
turn,bend^crook^twist^turning^play^turn_of_events^go^spell^tour^bout^round^act^routine^number^bit^good_turn^change_state^become^change_by_reversal^reverse^move_around^grow^release^turn_over^plow^plough^sprain^wrench^wrick^rick^flex^deform^call_on^sour^ferment^work
impatiently,
away,outside^off^forth^out^aside^by
sphinx,Sphinx
teaches,Teach^Edward_Teach^Thatch^Edward_Thatch^Blackbeard^teach^learn^instruct
ourselves,
